dataset,subset,item_id,condition,stim_uid,sentence_orig,sentence_norm,model_input,context,sentence_id,plausibility,is_grammatical,contrast,intended_uids,n_intended,critical_word_idx,comprehension_q,correct_answer,meta
clark2026,,27,1.2,clark2026//27/1.2,Are you able to reverse both of these rooms in the hotel?,are you able to reverse both of these rooms in the hotel ?,Are you able to reverse both of these rooms in the hotel?,,271,implausible,,word_form,clark2026//27/2.2,1,4,,,"{""critical_cond"": ""1"", ""critical_word"": ""reverse"", ""id"": ""272"", ""intervening"": ""both of these"", ""intervening_cond"": ""long"", ""preamble"": ""Are you able to"", ""predicate"": ""rooms in the hotel"", ""source_critical"": {""Control"": ""swim"", ""Critical1"": ""reverse"", ""Critical2"": ""reserve"", ""Typo1"": ""revverse"", ""Typo2"": ""resserve""}}"
clark2026,,27,1.Control,clark2026//27/1.Control,Are you able to reverse both of these pigeons on the sidewalk?,are you able to reverse both of these pigeons on the sidewalk ?,Are you able to reverse both of these pigeons on the sidewalk?,,272,implausible,,,,0,4,,,"{""critical_cond"": ""1"", ""critical_word"": ""reverse"", ""id"": ""273"", ""intervening"": ""both of these"", ""intervening_cond"": ""long"", ""preamble"": ""Are you able to"", ""predicate"": ""pigeons on the sidewalk"", ""source_critical"": {""Control"": ""swim"", ""Critical1"": ""reverse"", ""Critical2"": ""reserve"", ""Typo1"": ""revverse"", ""Typo2"": ""resserve""}}"
clark2026,,27,2.1,clark2026//27/2.1,Are you able to reserve both of these transactions over the phone?,are you able to reserve both of these transactions over the phone ?,Are you able to reserve both of these transactions over the phone?,,273,implausible,,word_form,clark2026//27/1.1,1,4,,,"{""critical_cond"": ""2"", ""critical_word"": ""reserve"", ""id"": ""274"", ""intervening"": ""both of these"", ""intervening_cond"": ""long"", ""preamble"": ""Are you able to"", ""predicate"": ""transactions over the phone"", ""source_critical"": {""Control"": ""swim"", ""Critical1"": ""reverse"", ""Critical2"": ""reserve"", ""Typo1"": ""revverse"", ""Typo2"": ""resserve""}}"
clark2026,,27,2.2,clark2026//27/2.2,Are you able to reserve both of these rooms in the hotel?,are you able to reserve both of these rooms in the hotel ?,Are you able to reserve both of these rooms in the hotel?,,274,plausible,,word_form,clark2026//27/2.2,1,4,,,"{""critical_cond"": ""2"", ""critical_word"": ""reserve"", ""id"": ""275"", ""intervening"": ""both of these"", ""intervening_cond"": ""long"", ""preamble"": ""Are you able to"", ""predicate"": ""rooms in the hotel"", ""source_critical"": {""Control"": ""swim"", ""Critical1"": ""reverse"", ""Critical2"": ""reserve"", ""Typo1"": ""revverse"", ""Typo2"": ""resserve""}}"
clark2026,,27,2.Control,clark2026//27/2.Control,Are you able to reserve both of these pigeons on the sidewalk?,are you able to reserve both of these pigeons on the sidewalk ?,Are you able to reserve both of these pigeons on the sidewalk?,,275,implausible,,,,0,4,,,"{""critical_cond"": ""2"", ""critical_word"": ""reserve"", ""id"": ""276"", ""intervening"": ""both of these"", ""intervening_cond"": ""long"", ""preamble"": ""Are you able to"", ""predicate"": ""pigeons on the sidewalk"", ""source_critical"": {""Control"": ""swim"", ""Critical1"": ""reverse"", ""Critical2"": ""reserve"", ""Typo1"": ""revverse"", ""Typo2"": ""resserve""}}"
clark2026,,27,Control.1,clark2026//27/Control.1,Are you able to swim both of these transactions over the phone?,are you able to swim both of these transactions over the phone ?,Are you able to swim both of these transactions over the phone?,,276,implausible,,,,0,4,,,"{""critical_cond"": ""Control"", ""critical_word"": ""swim"", ""id"": ""277"", ""intervening"": ""both of these"", ""intervening_cond"": ""long"", ""preamble"": ""Are you able to"", ""predicate"": ""transactions over the phone"", ""source_critical"": {""Control"": ""swim"", ""Critical1"": ""reverse"", ""Critical2"": ""reserve"", ""Typo1"": ""revverse"", ""Typo2"": ""resserve""}}"
clark2026,,27,Control.2,clark2026//27/Control.2,Are you able to swim both of these rooms in the hotel?,are you able to swim both of these rooms in the hotel ?,Are you able to swim both of these rooms in the hotel?,,277,implausible,,,,0,4,,,"{""critical_cond"": ""Control"", ""critical_word"": ""swim"", ""id"": ""278"", ""intervening"": ""both of these"", ""intervening_cond"": ""long"", ""preamble"": ""Are you able to"", ""predicate"": ""rooms in the hotel"", ""source_critical"": {""Control"": ""swim"", ""Critical1"": ""reverse"", ""Critical2"": ""reserve"", ""Typo1"": ""revverse"", ""Typo2"": ""resserve""}}"
clark2026,,27,Typo1.1,clark2026//27/Typo1.1,Are you able to revverse both of these transactions over the phone?,are you able to revverse both of these transactions over the phone ?,Are you able to revverse both of these transactions over the phone?,,278,implausible,,typo,clark2026//27/1.1,1,4,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""revverse"", ""id"": ""279"", ""intervening"": ""both of these"", ""intervening_cond"": ""long"", ""preamble"": ""Are you able to"", ""predicate"": ""transactions over the phone"", ""source_critical"": {""Control"": ""swim"", ""Critical1"": ""reverse"", ""Critical2"": ""reserve"", ""Typo1"": ""revverse"", ""Typo2"": ""resserve""}}"
clark2026,,27,Typo2.2,clark2026//27/Typo2.2,Are you able to resserve both of these rooms in the hotel?,are you able to resserve both of these rooms in the hotel ?,Are you able to resserve both of these rooms in the hotel?,,279,implausible,,typo,clark2026//27/2.2,1,4,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""resserve"", ""id"": ""280"", ""intervening"": ""both of these"", ""intervening_cond"": ""long"", ""preamble"": ""Are you able to"", ""predicate"": ""rooms in the hotel"", ""source_critical"": {""Control"": ""swim"", ""Critical1"": ""reverse"", ""Critical2"": ""reserve"", ""Typo1"": ""revverse"", ""Typo2"": ""resserve""}}"
clark2026,,28,1.1,clark2026//28/1.1,The documents were stored by the intern in filing cabinets.,the documents were stored by the intern in filing cabinets .,The documents were stored by the intern in filing cabinets.,,280,plausible,,word_form,clark2026//28/1.1,1,3,,,"{""critical_cond"": ""1"", ""critical_word"": ""stored"", ""id"": ""281"", ""intervening"": ""by the intern in"", ""intervening_cond"": ""long"", ""preamble"": ""The documents were"", ""predicate"": ""filing cabinets"", ""source_critical"": {""Control"": ""skipped"", ""Critical1"": ""stored"", ""Critical2"": ""sorted"", ""Typo1"": ""stjred"", ""Typo2"": ""sjrted""}}"
clark2026,,28,1.2,clark2026//28/1.2,The documents were stored by the intern in alphabetical order.,the documents were stored by the intern in alphabetical order .,The documents were stored by the intern in alphabetical order.,,281,implausible,,word_form,clark2026//28/2.2,1,3,,,"{""critical_cond"": ""1"", ""critical_word"": ""stored"", ""id"": ""282"", ""intervening"": ""by the intern in"", ""intervening_cond"": ""long"", ""preamble"": ""The documents were"", ""predicate"": ""alphabetical order"", ""source_critical"": {""Control"": ""skipped"", ""Critical1"": ""stored"", ""Critical2"": ""sorted"", ""Typo1"": ""stjred"", ""Typo2"": ""sjrted""}}"
clark2026,,28,1.Control,clark2026//28/1.Control,The documents were stored by the intern in friendship and romance.,the documents were stored by the intern in friendship and romance .,The documents were stored by the intern in friendship and romance.,,282,implausible,,,,0,3,,,"{""critical_cond"": ""1"", ""critical_word"": ""stored"", ""id"": ""283"", ""intervening"": ""by the intern in"", ""intervening_cond"": ""long"", ""preamble"": ""The documents were"", ""predicate"": ""friendship and romance"", ""source_critical"": {""Control"": ""skipped"", ""Critical1"": ""stored"", ""Critical2"": ""sorted"", ""Typo1"": ""stjred"", ""Typo2"": ""sjrted""}}"
clark2026,,28,2.1,clark2026//28/2.1,The documents were sorted by the intern in filing cabinets.,the documents were sorted by the intern in filing cabinets .,The documents were sorted by the intern in filing cabinets.,,283,implausible,,word_form,clark2026//28/1.1,1,3,,,"{""critical_cond"": ""2"", ""critical_word"": ""sorted"", ""id"": ""284"", ""intervening"": ""by the intern in"", ""intervening_cond"": ""long"", ""preamble"": ""The documents were"", ""predicate"": ""filing cabinets"", ""source_critical"": {""Control"": ""skipped"", ""Critical1"": ""stored"", ""Critical2"": ""sorted"", ""Typo1"": ""stjred"", ""Typo2"": ""sjrted""}}"
clark2026,,28,2.2,clark2026//28/2.2,The documents were sorted by the intern in alphabetical order.,the documents were sorted by the intern in alphabetical order .,The documents were sorted by the intern in alphabetical order.,,284,plausible,,word_form,clark2026//28/2.2,1,3,,,"{""critical_cond"": ""2"", ""critical_word"": ""sorted"", ""id"": ""285"", ""intervening"": ""by the intern in"", ""intervening_cond"": ""long"", ""preamble"": ""The documents were"", ""predicate"": ""alphabetical order"", ""source_critical"": {""Control"": ""skipped"", ""Critical1"": ""stored"", ""Critical2"": ""sorted"", ""Typo1"": ""stjred"", ""Typo2"": ""sjrted""}}"
clark2026,,28,2.Control,clark2026//28/2.Control,The documents were sorted by the intern in friendship and romance.,the documents were sorted by the intern in friendship and romance .,The documents were sorted by the intern in friendship and romance.,,285,implausible,,,,0,3,,,"{""critical_cond"": ""2"", ""critical_word"": ""sorted"", ""id"": ""286"", ""intervening"": ""by the intern in"", ""intervening_cond"": ""long"", ""preamble"": ""The documents were"", ""predicate"": ""friendship and romance"", ""source_critical"": {""Control"": ""skipped"", ""Critical1"": ""stored"", ""Critical2"": ""sorted"", ""Typo1"": ""stjred"", ""Typo2"": ""sjrted""}}"
clark2026,,28,Control.1,clark2026//28/Control.1,The documents were skipped by the intern in filing cabinets.,the documents were skipped by the intern in filing cabinets .,The documents were skipped by the intern in filing cabinets.,,286,implausible,,,,0,3,,,"{""critical_cond"": ""Control"", ""critical_word"": ""skipped"", ""id"": ""287"", ""intervening"": ""by the intern in"", ""intervening_cond"": ""long"", ""preamble"": ""The documents were"", ""predicate"": ""filing cabinets"", ""source_critical"": {""Control"": ""skipped"", ""Critical1"": ""stored"", ""Critical2"": ""sorted"", ""Typo1"": ""stjred"", ""Typo2"": ""sjrted""}}"
clark2026,,28,Control.2,clark2026//28/Control.2,The documents were skipped by the intern in alphabetical order.,the documents were skipped by the intern in alphabetical order .,The documents were skipped by the intern in alphabetical order.,,287,implausible,,,,0,3,,,"{""critical_cond"": ""Control"", ""critical_word"": ""skipped"", ""id"": ""288"", ""intervening"": ""by the intern in"", ""intervening_cond"": ""long"", ""preamble"": ""The documents were"", ""predicate"": ""alphabetical order"", ""source_critical"": {""Control"": ""skipped"", ""Critical1"": ""stored"", ""Critical2"": ""sorted"", ""Typo1"": ""stjred"", ""Typo2"": ""sjrted""}}"
clark2026,,28,Typo1.1,clark2026//28/Typo1.1,The documents were stjred by the intern in filing cabinets.,the documents were stjred by the intern in filing cabinets .,The documents were stjred by the intern in filing cabinets.,,288,implausible,,typo,clark2026//28/1.1,1,3,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""stjred"", ""id"": ""289"", ""intervening"": ""by the intern in"", ""intervening_cond"": ""long"", ""preamble"": ""The documents were"", ""predicate"": ""filing cabinets"", ""source_critical"": {""Control"": ""skipped"", ""Critical1"": ""stored"", ""Critical2"": ""sorted"", ""Typo1"": ""stjred"", ""Typo2"": ""sjrted""}}"
clark2026,,28,Typo2.2,clark2026//28/Typo2.2,The documents were sjrted by the intern in alphabetical order.,the documents were sjrted by the intern in alphabetical order .,The documents were sjrted by the intern in alphabetical order.,,289,implausible,,typo,clark2026//28/2.2,1,3,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""sjrted"", ""id"": ""290"", ""intervening"": ""by the intern in"", ""intervening_cond"": ""long"", ""preamble"": ""The documents were"", ""predicate"": ""alphabetical order"", ""source_critical"": {""Control"": ""skipped"", ""Critical1"": ""stored"", ""Critical2"": ""sorted"", ""Typo1"": ""stjred"", ""Typo2"": ""sjrted""}}"
clark2026,,29,1.1,clark2026//29/1.1,He was tired a long while after his shift ended.,he was tired a long while after his shift ended .,He was tired a long while after his shift ended.,,290,plausible,,word_form,clark2026//29/1.1,1,2,,,"{""critical_cond"": ""1"", ""critical_word"": ""tired"", ""id"": ""291"", ""intervening"": ""a long while after his"", ""intervening_cond"": ""long"", ""preamble"": ""He was"", ""predicate"": ""shift ended"", ""source_critical"": {""Control"": ""born"", ""Critical1"": ""tired"", ""Critical2"": ""tried"", ""Typo1"": ""tirxd"", ""Typo2"": ""trixd""}}"
clark2026,,29,1.2,clark2026//29/1.2,He was tired a long while after his arrest and indictment.,he was tired a long while after his arrest and indictment .,He was tired a long while after his arrest and indictment.,,291,implausible,,word_form,clark2026//29/2.2,1,2,,,"{""critical_cond"": ""1"", ""critical_word"": ""tired"", ""id"": ""292"", ""intervening"": ""a long while after his"", ""intervening_cond"": ""long"", ""preamble"": ""He was"", ""predicate"": ""arrest and indictment"", ""source_critical"": {""Control"": ""born"", ""Critical1"": ""tired"", ""Critical2"": ""tried"", ""Typo1"": ""tirxd"", ""Typo2"": ""trixd""}}"
clark2026,,29,1.Control,clark2026//29/1.Control,He was tired a long while after his steel was forged.,he was tired a long while after his steel was forged .,He was tired a long while after his steel was forged.,,292,implausible,,,,0,2,,,"{""critical_cond"": ""1"", ""critical_word"": ""tired"", ""id"": ""293"", ""intervening"": ""a long while after his"", ""intervening_cond"": ""long"", ""preamble"": ""He was"", ""predicate"": ""steel was forged"", ""source_critical"": {""Control"": ""born"", ""Critical1"": ""tired"", ""Critical2"": ""tried"", ""Typo1"": ""tirxd"", ""Typo2"": ""trixd""}}"
clark2026,,29,2.1,clark2026//29/2.1,He was tried a long while after his shift ended.,he was tried a long while after his shift ended .,He was tried a long while after his shift ended.,,293,implausible,,word_form,clark2026//29/1.1,1,2,,,"{""critical_cond"": ""2"", ""critical_word"": ""tried"", ""id"": ""294"", ""intervening"": ""a long while after his"", ""intervening_cond"": ""long"", ""preamble"": ""He was"", ""predicate"": ""shift ended"", ""source_critical"": {""Control"": ""born"", ""Critical1"": ""tired"", ""Critical2"": ""tried"", ""Typo1"": ""tirxd"", ""Typo2"": ""trixd""}}"
clark2026,,29,2.2,clark2026//29/2.2,He was tried a long while after his arrest and indictment.,he was tried a long while after his arrest and indictment .,He was tried a long while after his arrest and indictment.,,294,plausible,,word_form,clark2026//29/2.2,1,2,,,"{""critical_cond"": ""2"", ""critical_word"": ""tried"", ""id"": ""295"", ""intervening"": ""a long while after his"", ""intervening_cond"": ""long"", ""preamble"": ""He was"", ""predicate"": ""arrest and indictment"", ""source_critical"": {""Control"": ""born"", ""Critical1"": ""tired"", ""Critical2"": ""tried"", ""Typo1"": ""tirxd"", ""Typo2"": ""trixd""}}"
clark2026,,29,2.Control,clark2026//29/2.Control,He was tried a long while after his steel was forged.,he was tried a long while after his steel was forged .,He was tried a long while after his steel was forged.,,295,implausible,,,,0,2,,,"{""critical_cond"": ""2"", ""critical_word"": ""tried"", ""id"": ""296"", ""intervening"": ""a long while after his"", ""intervening_cond"": ""long"", ""preamble"": ""He was"", ""predicate"": ""steel was forged"", ""source_critical"": {""Control"": ""born"", ""Critical1"": ""tired"", ""Critical2"": ""tried"", ""Typo1"": ""tirxd"", ""Typo2"": ""trixd""}}"
clark2026,,29,Control.1,clark2026//29/Control.1,He was born a long while after his shift ended.,he was born a long while after his shift ended .,He was born a long while after his shift ended.,,296,implausible,,,,0,2,,,"{""critical_cond"": ""Control"", ""critical_word"": ""born"", ""id"": ""297"", ""intervening"": ""a long while after his"", ""intervening_cond"": ""long"", ""preamble"": ""He was"", ""predicate"": ""shift ended"", ""source_critical"": {""Control"": ""born"", ""Critical1"": ""tired"", ""Critical2"": ""tried"", ""Typo1"": ""tirxd"", ""Typo2"": ""trixd""}}"
clark2026,,29,Control.2,clark2026//29/Control.2,He was born a long while after his arrest and indictment.,he was born a long while after his arrest and indictment .,He was born a long while after his arrest and indictment.,,297,implausible,,,,0,2,,,"{""critical_cond"": ""Control"", ""critical_word"": ""born"", ""id"": ""298"", ""intervening"": ""a long while after his"", ""intervening_cond"": ""long"", ""preamble"": ""He was"", ""predicate"": ""arrest and indictment"", ""source_critical"": {""Control"": ""born"", ""Critical1"": ""tired"", ""Critical2"": ""tried"", ""Typo1"": ""tirxd"", ""Typo2"": ""trixd""}}"
clark2026,,29,Typo1.1,clark2026//29/Typo1.1,He was tirxd a long while after his shift ended.,he was tirxd a long while after his shift ended .,He was tirxd a long while after his shift ended.,,298,implausible,,typo,clark2026//29/1.1,1,2,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""tirxd"", ""id"": ""299"", ""intervening"": ""a long while after his"", ""intervening_cond"": ""long"", ""preamble"": ""He was"", ""predicate"": ""shift ended"", ""source_critical"": {""Control"": ""born"", ""Critical1"": ""tired"", ""Critical2"": ""tried"", ""Typo1"": ""tirxd"", ""Typo2"": ""trixd""}}"
clark2026,,29,Typo2.2,clark2026//29/Typo2.2,He was trixd a long while after his arrest and indictment.,he was trixd a long while after his arrest and indictment .,He was trixd a long while after his arrest and indictment.,,299,implausible,,typo,clark2026//29/2.2,1,2,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""trixd"", ""id"": ""300"", ""intervening"": ""a long while after his"", ""intervening_cond"": ""long"", ""preamble"": ""He was"", ""predicate"": ""arrest and indictment"", ""source_critical"": {""Control"": ""born"", ""Critical1"": ""tired"", ""Critical2"": ""tried"", ""Typo1"": ""tirxd"", ""Typo2"": ""trixd""}}"
clark2026,,30,1.1,clark2026//30/1.1,My friend is carving a massive marble statue.,my friend is carving a massive marble statue .,My friend is carving a massive marble statue.,,300,plausible,,word_form,clark2026//30/1.1,1,3,,,"{""critical_cond"": ""1"", ""critical_word"": ""carving"", ""id"": ""301"", ""intervening"": ""a massive"", ""intervening_cond"": ""long"", ""preamble"": ""My friend is"", ""predicate"": ""marble statue"", ""source_critical"": {""Control"": ""reading"", ""Critical1"": ""carving"", ""Critical2"": ""craving"", ""Typo1"": ""csrving"", ""Typo2"": ""crsving""}}"
clark2026,,30,1.2,clark2026//30/1.2,My friend is carving a massive cheeseburger and fries.,my friend is carving a massive cheeseburger and fries .,My friend is carving a massive cheeseburger and fries.,,301,implausible,,word_form,clark2026//30/2.2,1,3,,,"{""critical_cond"": ""1"", ""critical_word"": ""carving"", ""id"": ""302"", ""intervening"": ""a massive"", ""intervening_cond"": ""long"", ""preamble"": ""My friend is"", ""predicate"": ""cheeseburger and fries"", ""source_critical"": {""Control"": ""reading"", ""Critical1"": ""carving"", ""Critical2"": ""craving"", ""Typo1"": ""csrving"", ""Typo2"": ""crsving""}}"
clark2026,,30,1.Control,clark2026//30/1.Control,My friend is carving a massive dread and anxiety.,my friend is carving a massive dread and anxiety .,My friend is carving a massive dread and anxiety.,,302,implausible,,,,0,3,,,"{""critical_cond"": ""1"", ""critical_word"": ""carving"", ""id"": ""303"", ""intervening"": ""a massive"", ""intervening_cond"": ""long"", ""preamble"": ""My friend is"", ""predicate"": ""dread and anxiety"", ""source_critical"": {""Control"": ""reading"", ""Critical1"": ""carving"", ""Critical2"": ""craving"", ""Typo1"": ""csrving"", ""Typo2"": ""crsving""}}"
clark2026,,30,2.1,clark2026//30/2.1,My friend is craving a massive marble statue.,my friend is craving a massive marble statue .,My friend is craving a massive marble statue.,,303,implausible,,word_form,clark2026//30/1.1,1,3,,,"{""critical_cond"": ""2"", ""critical_word"": ""craving"", ""id"": ""304"", ""intervening"": ""a massive"", ""intervening_cond"": ""long"", ""preamble"": ""My friend is"", ""predicate"": ""marble statue"", ""source_critical"": {""Control"": ""reading"", ""Critical1"": ""carving"", ""Critical2"": ""craving"", ""Typo1"": ""csrving"", ""Typo2"": ""crsving""}}"
clark2026,,30,2.2,clark2026//30/2.2,My friend is craving a massive cheeseburger and fries.,my friend is craving a massive cheeseburger and fries .,My friend is craving a massive cheeseburger and fries.,,304,plausible,,word_form,clark2026//30/2.2,1,3,,,"{""critical_cond"": ""2"", ""critical_word"": ""craving"", ""id"": ""305"", ""intervening"": ""a massive"", ""intervening_cond"": ""long"", ""preamble"": ""My friend is"", ""predicate"": ""cheeseburger and fries"", ""source_critical"": {""Control"": ""reading"", ""Critical1"": ""carving"", ""Critical2"": ""craving"", ""Typo1"": ""csrving"", ""Typo2"": ""crsving""}}"
clark2026,,30,2.Control,clark2026//30/2.Control,My friend is craving a massive dread and anxiety.,my friend is craving a massive dread and anxiety .,My friend is craving a massive dread and anxiety.,,305,implausible,,,,0,3,,,"{""critical_cond"": ""2"", ""critical_word"": ""craving"", ""id"": ""306"", ""intervening"": ""a massive"", ""intervening_cond"": ""long"", ""preamble"": ""My friend is"", ""predicate"": ""dread and anxiety"", ""source_critical"": {""Control"": ""reading"", ""Critical1"": ""carving"", ""Critical2"": ""craving"", ""Typo1"": ""csrving"", ""Typo2"": ""crsving""}}"
clark2026,,30,Control.1,clark2026//30/Control.1,My friend is reading a massive marble statue.,my friend is reading a massive marble statue .,My friend is reading a massive marble statue.,,306,implausible,,,,0,3,,,"{""critical_cond"": ""Control"", ""critical_word"": ""reading"", ""id"": ""307"", ""intervening"": ""a massive"", ""intervening_cond"": ""long"", ""preamble"": ""My friend is"", ""predicate"": ""marble statue"", ""source_critical"": {""Control"": ""reading"", ""Critical1"": ""carving"", ""Critical2"": ""craving"", ""Typo1"": ""csrving"", ""Typo2"": ""crsving""}}"
clark2026,,30,Control.2,clark2026//30/Control.2,My friend is reading a massive cheeseburger and fries.,my friend is reading a massive cheeseburger and fries .,My friend is reading a massive cheeseburger and fries.,,307,implausible,,,,0,3,,,"{""critical_cond"": ""Control"", ""critical_word"": ""reading"", ""id"": ""308"", ""intervening"": ""a massive"", ""intervening_cond"": ""long"", ""preamble"": ""My friend is"", ""predicate"": ""cheeseburger and fries"", ""source_critical"": {""Control"": ""reading"", ""Critical1"": ""carving"", ""Critical2"": ""craving"", ""Typo1"": ""csrving"", ""Typo2"": ""crsving""}}"
clark2026,,30,Typo1.1,clark2026//30/Typo1.1,My friend is csrving a massive marble statue.,my friend is csrving a massive marble statue .,My friend is csrving a massive marble statue.,,308,implausible,,typo,clark2026//30/1.1,1,3,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""csrving"", ""id"": ""309"", ""intervening"": ""a massive"", ""intervening_cond"": ""long"", ""preamble"": ""My friend is"", ""predicate"": ""marble statue"", ""source_critical"": {""Control"": ""reading"", ""Critical1"": ""carving"", ""Critical2"": ""craving"", ""Typo1"": ""csrving"", ""Typo2"": ""crsving""}}"
clark2026,,30,Typo2.2,clark2026//30/Typo2.2,My friend is crsving a massive cheeseburger and fries.,my friend is crsving a massive cheeseburger and fries .,My friend is crsving a massive cheeseburger and fries.,,309,implausible,,typo,clark2026//30/2.2,1,3,,,"{""critical_cond"": ""Typo2"", ""critical_word"": ""crsving"", ""id"": ""310"", ""intervening"": ""a massive"", ""intervening_cond"": ""long"", ""preamble"": ""My friend is"", ""predicate"": ""cheeseburger and fries"", ""source_critical"": {""Control"": ""reading"", ""Critical1"": ""carving"", ""Critical2"": ""craving"", ""Typo1"": ""csrving"", ""Typo2"": ""crsving""}}"
clark2026,,31,1.1,clark2026//31/1.1,She fried every single one of the chicken nuggets.,she fried every single one of the chicken nuggets .,She fried every single one of the chicken nuggets.,,310,plausible,,word_form,clark2026//31/1.1,1,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""fried"", ""id"": ""311"", ""intervening"": ""every single one of the"", ""intervening_cond"": ""long"", ""preamble"": ""She"", ""predicate"": ""chicken nuggets"", ""source_critical"": {""Control"": ""sang"", ""Critical1"": ""fried"", ""Critical2"": ""fired"", ""Typo1"": ""ffried"", ""Typo2"": ""ffired""}}"
clark2026,,31,1.2,clark2026//31/1.2,She fried every single one of the employees and consultants.,she fried every single one of the employees and consultants .,She fried every single one of the employees and consultants.,,311,implausible,,word_form,clark2026//31/2.2,1,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""fried"", ""id"": ""312"", ""intervening"": ""every single one of the"", ""intervening_cond"": ""long"", ""preamble"": ""She"", ""predicate"": ""employees and consultants"", ""source_critical"": {""Control"": ""sang"", ""Critical1"": ""fried"", ""Critical2"": ""fired"", ""Typo1"": ""ffried"", ""Typo2"": ""ffired""}}"
clark2026,,31,1.Control,clark2026//31/1.Control,She fried every single one of the mathematics and physics.,she fried every single one of the mathematics and physics .,She fried every single one of the mathematics and physics.,,312,implausible,,,,0,1,,,"{""critical_cond"": ""1"", ""critical_word"": ""fried"", ""id"": ""313"", ""intervening"": ""every single one of the"", ""intervening_cond"": ""long"", ""preamble"": ""She"", ""predicate"": ""mathematics and physics"", ""source_critical"": {""Control"": ""sang"", ""Critical1"": ""fried"", ""Critical2"": ""fired"", ""Typo1"": ""ffried"", ""Typo2"": ""ffired""}}"
clark2026,,31,2.1,clark2026//31/2.1,She fired every single one of the chicken nuggets.,she fired every single one of the chicken nuggets .,She fired every single one of the chicken nuggets.,,313,implausible,,word_form,clark2026//31/1.1,1,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""fired"", ""id"": ""314"", ""intervening"": ""every single one of the"", ""intervening_cond"": ""long"", ""preamble"": ""She"", ""predicate"": ""chicken nuggets"", ""source_critical"": {""Control"": ""sang"", ""Critical1"": ""fried"", ""Critical2"": ""fired"", ""Typo1"": ""ffried"", ""Typo2"": ""ffired""}}"
clark2026,,31,2.2,clark2026//31/2.2,She fired every single one of the employees and consultants.,she fired every single one of the employees and consultants .,She fired every single one of the employees and consultants.,,314,plausible,,word_form,clark2026//31/2.2,1,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""fired"", ""id"": ""315"", ""intervening"": ""every single one of the"", ""intervening_cond"": ""long"", ""preamble"": ""She"", ""predicate"": ""employees and consultants"", ""source_critical"": {""Control"": ""sang"", ""Critical1"": ""fried"", ""Critical2"": ""fired"", ""Typo1"": ""ffried"", ""Typo2"": ""ffired""}}"
clark2026,,31,2.Control,clark2026//31/2.Control,She fired every single one of the mathematics and physics.,she fired every single one of the mathematics and physics .,She fired every single one of the mathematics and physics.,,315,implausible,,,,0,1,,,"{""critical_cond"": ""2"", ""critical_word"": ""fired"", ""id"": ""316"", ""intervening"": ""every single one of the"", ""intervening_cond"": ""long"", ""preamble"": ""She"", ""predicate"": ""mathematics and physics"", ""source_critical"": {""Control"": ""sang"", ""Critical1"": ""fried"", ""Critical2"": ""fired"", ""Typo1"": ""ffried"", ""Typo2"": ""ffired""}}"
clark2026,,31,Control.1,clark2026//31/Control.1,She sang every single one of the chicken nuggets.,she sang every single one of the chicken nuggets .,She sang every single one of the chicken nuggets.,,316,implausible,,,,0,1,,,"{""critical_cond"": ""Control"", ""critical_word"": ""sang"", ""id"": ""317"", ""intervening"": ""every single one of the"", ""intervening_cond"": ""long"", ""preamble"": ""She"", ""predicate"": ""chicken nuggets"", ""source_critical"": {""Control"": ""sang"", ""Critical1"": ""fried"", ""Critical2"": ""fired"", ""Typo1"": ""ffried"", ""Typo2"": ""ffired""}}"
clark2026,,31,Control.2,clark2026//31/Control.2,She sang every single one of the employees and consultants.,she sang every single one of the employees and consultants .,She sang every single one of the employees and consultants.,,317,implausible,,,,0,1,,,"{""critical_cond"": ""Control"", ""critical_word"": ""sang"", ""id"": ""318"", ""intervening"": ""every single one of the"", ""intervening_cond"": ""long"", ""preamble"": ""She"", ""predicate"": ""employees and consultants"", ""source_critical"": {""Control"": ""sang"", ""Critical1"": ""fried"", ""Critical2"": ""fired"", ""Typo1"": ""ffried"", ""Typo2"": ""ffired""}}"
clark2026,,31,Typo1.1,clark2026//31/Typo1.1,She ffried every single one of the chicken nuggets.,she ffried every single one of the chicken nuggets .,She ffried every single one of the chicken nuggets.,,318,implausible,,typo,clark2026//31/1.1,1,1,,,"{""critical_cond"": ""Typo1"", ""critical_word"": ""ffried"", ""id"": ""319"", ""intervening"": ""every single one of the"", ""intervening_cond"": ""long"", ""preamble"": ""She"", ""predicate"": ""chicken nuggets"", ""source_critical"": {""Control"": ""sang"", ""Critical1"": ""fried"", ""Critical2"": ""fired"", ""Typo1"": ""ffried"", ""Typo2"": ""ffired""}}"
