dataset,subset,item_id,condition,stim_uid,sentence_orig,sentence_norm,model_input,context,sentence_id,plausibility,is_grammatical,contrast,intended_uid,intended_text,edit_type,edit_ops,edit_from,edit_to,critical_word_idx,comprehension_q,correct_answer,meta
gibson2013,transitive_intransitive,6,Preposition_plausible,gibson2013/transitive_intransitive/6/Preposition_plausible,The millionaire profited from the tax reduction.,the millionaire profited from the tax reduction .,The millionaire profited from the tax reduction.,,181,plausible,,transitivity,gibson2013/transitive_intransitive/6/Preposition_plausible,The millionaire profited from the tax reduction.,none,,,,,Did the millionaire profit from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/6/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,6,Transitive_implausible,gibson2013/transitive_intransitive/6/Transitive_implausible,The millionaire profited the tax reduction.,the millionaire profited the tax reduction .,The millionaire profited the tax reduction.,,182,implausible,,transitivity,gibson2013/transitive_intransitive/6/Preposition_plausible,The millionaire profited from the tax reduction.,ins,ins,,from,,Did the millionaire profit from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/6/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,6,Transitive_plausible,gibson2013/transitive_intransitive/6/Transitive_plausible,The tax reduction profited the millionaire.,the tax reduction profited the millionaire .,The tax reduction profited the millionaire.,,183,plausible,,transitivity,gibson2013/transitive_intransitive/6/Transitive_plausible,The tax reduction profited the millionaire.,none,,,,,Did the millionaire profit from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/6/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,7,Preposition_implausible,gibson2013/transitive_intransitive/7/Preposition_implausible,The new medicine deteriorated from the patient's condition.,the new medicine deteriorated from the patient's condition .,The new medicine deteriorated from the patient's condition.,,184,implausible,,transitivity,gibson2013/transitive_intransitive/7/Transitive_plausible,The new medicine deteriorated the patient's condition.,del,del,from,,4,Did the medicine deteriorate from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/7/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,7,Preposition_plausible,gibson2013/transitive_intransitive/7/Preposition_plausible,The patient's condition deteriorated from the new medicine.,the patient's condition deteriorated from the new medicine .,The patient's condition deteriorated from the new medicine.,,185,plausible,,transitivity,gibson2013/transitive_intransitive/7/Preposition_plausible,The patient's condition deteriorated from the new medicine.,none,,,,,Did the medicine deteriorate from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/7/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,7,Transitive_implausible,gibson2013/transitive_intransitive/7/Transitive_implausible,The patient's condition deteriorated the new medicine.,the patient's condition deteriorated the new medicine .,The patient's condition deteriorated the new medicine.,,186,implausible,,transitivity,gibson2013/transitive_intransitive/7/Preposition_plausible,The patient's condition deteriorated from the new medicine.,ins,ins,,from,,Did the medicine deteriorate from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/7/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,7,Transitive_plausible,gibson2013/transitive_intransitive/7/Transitive_plausible,The new medicine deteriorated the patient's condition.,the new medicine deteriorated the patient's condition .,The new medicine deteriorated the patient's condition.,,187,plausible,,transitivity,gibson2013/transitive_intransitive/7/Transitive_plausible,The new medicine deteriorated the patient's condition.,none,,,,,Did the medicine deteriorate from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/7/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,8,Preposition_implausible,gibson2013/transitive_intransitive/8/Preposition_implausible,The bad lighting deteriorated from the woman's eyesight.,the bad lighting deteriorated from the woman's eyesight .,The bad lighting deteriorated from the woman's eyesight.,,188,implausible,,transitivity,gibson2013/transitive_intransitive/8/Transitive_plausible,The bad lighting deteriorated the woman's eyesight.,del,del,from,,4,Did the woman's eyesight deteriorate from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/8/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,8,Preposition_plausible,gibson2013/transitive_intransitive/8/Preposition_plausible,The woman's eyesight deteriorated from the bad lighting.,the woman's eyesight deteriorated from the bad lighting .,The woman's eyesight deteriorated from the bad lighting.,,189,plausible,,transitivity,gibson2013/transitive_intransitive/8/Preposition_plausible,The woman's eyesight deteriorated from the bad lighting.,none,,,,,Did the woman's eyesight deteriorate from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/8/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,8,Transitive_implausible,gibson2013/transitive_intransitive/8/Transitive_implausible,The woman's eyesight deteriorated the bad lighting.,the woman's eyesight deteriorated the bad lighting .,The woman's eyesight deteriorated the bad lighting.,,190,implausible,,transitivity,gibson2013/transitive_intransitive/8/Preposition_plausible,The woman's eyesight deteriorated from the bad lighting.,ins,ins,,from,,Did the woman's eyesight deteriorate from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/8/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,8,Transitive_plausible,gibson2013/transitive_intransitive/8/Transitive_plausible,The bad lighting deteriorated the woman's eyesight.,the bad lighting deteriorated the woman's eyesight .,The bad lighting deteriorated the woman's eyesight.,,191,plausible,,transitivity,gibson2013/transitive_intransitive/8/Transitive_plausible,The bad lighting deteriorated the woman's eyesight.,none,,,,,Did the woman's eyesight deteriorate from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/8/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,9,Preposition_implausible,gibson2013/transitive_intransitive/9/Preposition_implausible,The long drought deteriorated from the soil.,the long drought deteriorated from the soil .,The long drought deteriorated from the soil.,,192,implausible,,transitivity,gibson2013/transitive_intransitive/9/Transitive_plausible,The long drought deteriorated the soil.,del,del,from,,4,Did the drought deteriorate from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/9/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,9,Preposition_plausible,gibson2013/transitive_intransitive/9/Preposition_plausible,The soil deteriorated from the long drought.,the soil deteriorated from the long drought .,The soil deteriorated from the long drought.,,193,plausible,,transitivity,gibson2013/transitive_intransitive/9/Preposition_plausible,The soil deteriorated from the long drought.,none,,,,,Did the drought deteriorate from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/9/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,9,Transitive_implausible,gibson2013/transitive_intransitive/9/Transitive_implausible,The soil deteriorated the long drought.,the soil deteriorated the long drought .,The soil deteriorated the long drought.,,194,implausible,,transitivity,gibson2013/transitive_intransitive/9/Preposition_plausible,The soil deteriorated from the long drought.,ins,ins,,from,,Did the drought deteriorate from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/9/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,9,Transitive_plausible,gibson2013/transitive_intransitive/9/Transitive_plausible,The long drought deteriorated the soil.,the long drought deteriorated the soil .,The long drought deteriorated the soil.,,195,plausible,,transitivity,gibson2013/transitive_intransitive/9/Transitive_plausible,The long drought deteriorated the soil.,none,,,,,Did the drought deteriorate from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/9/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,10,Preposition_implausible,gibson2013/transitive_intransitive/10/Preposition_implausible,The washing machine shrank inside the new sweatshirt.,the washing machine shrank inside the new sweatshirt .,The washing machine shrank inside the new sweatshirt.,,196,implausible,,transitivity,gibson2013/transitive_intransitive/10/Transitive_plausible,The washing machine shrank the new sweatshirt.,del,del,inside,,4,Was the sweatshirt shrunken by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/10/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,10,Preposition_plausible,gibson2013/transitive_intransitive/10/Preposition_plausible,The new sweatshirt shrank inside the washing machine.,the new sweatshirt shrank inside the washing machine .,The new sweatshirt shrank inside the washing machine.,,197,plausible,,transitivity,gibson2013/transitive_intransitive/10/Preposition_plausible,The new sweatshirt shrank inside the washing machine.,none,,,,,Was the sweatshirt shrunken by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/10/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,10,Transitive_implausible,gibson2013/transitive_intransitive/10/Transitive_implausible,The new sweatshirt shrank the washing machine.,the new sweatshirt shrank the washing machine .,The new sweatshirt shrank the washing machine.,,198,implausible,,transitivity,gibson2013/transitive_intransitive/10/Preposition_plausible,The new sweatshirt shrank inside the washing machine.,ins,ins,,inside,,Was the sweatshirt shrunken by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/10/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,10,Transitive_plausible,gibson2013/transitive_intransitive/10/Transitive_plausible,The washing machine shrank the new sweatshirt.,the washing machine shrank the new sweatshirt .,The washing machine shrank the new sweatshirt.,,199,plausible,,transitivity,gibson2013/transitive_intransitive/10/Transitive_plausible,The washing machine shrank the new sweatshirt.,none,,,,,Was the sweatshirt shrunken by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/10/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,11,Preposition_implausible,gibson2013/transitive_intransitive/11/Preposition_implausible,The dryer shrank inside the new cotton t-shirt.,the dryer shrank inside the new cotton t-shirt .,The dryer shrank inside the new cotton t-shirt.,,200,implausible,,transitivity,gibson2013/transitive_intransitive/11/Transitive_plausible,The dryer shrank the new cotton t-shirt.,del,del,inside,,3,Was the dryer shrunken by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/11/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,11,Preposition_plausible,gibson2013/transitive_intransitive/11/Preposition_plausible,The new cotton t-shirt shrank inside the dryer.,the new cotton t-shirt shrank inside the dryer .,The new cotton t-shirt shrank inside the dryer.,,201,plausible,,transitivity,gibson2013/transitive_intransitive/11/Preposition_plausible,The new cotton t-shirt shrank inside the dryer.,none,,,,,Was the dryer shrunken by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/11/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,11,Transitive_implausible,gibson2013/transitive_intransitive/11/Transitive_implausible,The new cotton t-shirt shrank the dryer.,the new cotton t-shirt shrank the dryer .,The new cotton t-shirt shrank the dryer.,,202,implausible,,transitivity,gibson2013/transitive_intransitive/11/Preposition_plausible,The new cotton t-shirt shrank inside the dryer.,ins,ins,,inside,,Was the dryer shrunken by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/11/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,11,Transitive_plausible,gibson2013/transitive_intransitive/11/Transitive_plausible,The dryer shrank the new cotton t-shirt.,the dryer shrank the new cotton t-shirt .,The dryer shrank the new cotton t-shirt.,,203,plausible,,transitivity,gibson2013/transitive_intransitive/11/Transitive_plausible,The dryer shrank the new cotton t-shirt.,none,,,,,Was the dryer shrunken by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/11/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,12,Preposition_implausible,gibson2013/transitive_intransitive/12/Preposition_implausible,The chemotherapy shrank from the tumor.,the chemotherapy shrank from the tumor .,The chemotherapy shrank from the tumor.,,204,implausible,,transitivity,gibson2013/transitive_intransitive/12/Transitive_plausible,The chemotherapy shrank the tumor.,del,del,from,,3,Was the tumor shrunken by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/12/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,12,Preposition_plausible,gibson2013/transitive_intransitive/12/Preposition_plausible,The tumor shrank from the chemotherapy.,the tumor shrank from the chemotherapy .,The tumor shrank from the chemotherapy.,,205,plausible,,transitivity,gibson2013/transitive_intransitive/12/Preposition_plausible,The tumor shrank from the chemotherapy.,none,,,,,Was the tumor shrunken by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/12/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,12,Transitive_implausible,gibson2013/transitive_intransitive/12/Transitive_implausible,The tumor shrank the chemotherapy.,the tumor shrank the chemotherapy .,The tumor shrank the chemotherapy.,,206,implausible,,transitivity,gibson2013/transitive_intransitive/12/Preposition_plausible,The tumor shrank from the chemotherapy.,ins,ins,,from,,Was the tumor shrunken by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/12/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,12,Transitive_plausible,gibson2013/transitive_intransitive/12/Transitive_plausible,The chemotherapy shrank the tumor.,the chemotherapy shrank the tumor .,The chemotherapy shrank the tumor.,,207,plausible,,transitivity,gibson2013/transitive_intransitive/12/Transitive_plausible,The chemotherapy shrank the tumor.,none,,,,,Was the tumor shrunken by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/12/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,13,Preposition_implausible,gibson2013/transitive_intransitive/13/Preposition_implausible,The hot stove melted from the plastic handle.,the hot stove melted from the plastic handle .,The hot stove melted from the plastic handle.,,208,implausible,,transitivity,gibson2013/transitive_intransitive/13/Transitive_plausible,The hot stove melted the plastic handle.,del,del,from,,4,Was the hot stove melted by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/13/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,13,Preposition_plausible,gibson2013/transitive_intransitive/13/Preposition_plausible,The plastic handled melted from the hot stove.,the plastic handled melted from the hot stove .,The plastic handled melted from the hot stove.,,209,plausible,,transitivity,gibson2013/transitive_intransitive/13/Preposition_plausible,The plastic handled melted from the hot stove.,none,,,,,Was the hot stove melted by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/13/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,13,Transitive_implausible,gibson2013/transitive_intransitive/13/Transitive_implausible,The plastic handle melted the hot stove.,the plastic handle melted the hot stove .,The plastic handle melted the hot stove.,,210,implausible,,transitivity,gibson2013/transitive_intransitive/13/Preposition_plausible,The plastic handled melted from the hot stove.,multi,sub;ins,handle,handled,2,Was the hot stove melted by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/13/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,13,Transitive_plausible,gibson2013/transitive_intransitive/13/Transitive_plausible,The hot stove melted the plastic handle.,the hot stove melted the plastic handle .,The hot stove melted the plastic handle.,,211,plausible,,transitivity,gibson2013/transitive_intransitive/13/Transitive_plausible,The hot stove melted the plastic handle.,none,,,,,Was the hot stove melted by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/13/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,14,Preposition_implausible,gibson2013/transitive_intransitive/14/Preposition_implausible,The hot coffee melted from the ice cream.,the hot coffee melted from the ice cream .,The hot coffee melted from the ice cream.,,212,implausible,,transitivity,gibson2013/transitive_intransitive/14/Transitive_plausible,The hot coffee melted the ice cream.,del,del,from,,4,Did the ice cream melt from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/14/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,14,Preposition_plausible,gibson2013/transitive_intransitive/14/Preposition_plausible,The ice cream melted from the hot coffee.,the ice cream melted from the hot coffee .,The ice cream melted from the hot coffee.,,213,plausible,,transitivity,gibson2013/transitive_intransitive/14/Preposition_plausible,The ice cream melted from the hot coffee.,none,,,,,Did the ice cream melt from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/14/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,14,Transitive_implausible,gibson2013/transitive_intransitive/14/Transitive_implausible,The ice cream melted the hot coffee.,the ice cream melted the hot coffee .,The ice cream melted the hot coffee.,,214,implausible,,transitivity,gibson2013/transitive_intransitive/14/Preposition_plausible,The ice cream melted from the hot coffee.,ins,ins,,from,,Did the ice cream melt from anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/14/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,14,Transitive_plausible,gibson2013/transitive_intransitive/14/Transitive_plausible,The hot coffee melted the ice cream.,the hot coffee melted the ice cream .,The hot coffee melted the ice cream.,,215,plausible,,transitivity,gibson2013/transitive_intransitive/14/Transitive_plausible,The hot coffee melted the ice cream.,none,,,,,Did the ice cream melt from anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/14/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,15,Preposition_implausible,gibson2013/transitive_intransitive/15/Preposition_implausible,The microwave melted inside the butter.,the microwave melted inside the butter .,The microwave melted inside the butter.,,216,implausible,,transitivity,gibson2013/transitive_intransitive/15/Transitive_plausible,The microwave melted the butter.,del,del,inside,,3,Was the microwave melted by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/15/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,15,Preposition_plausible,gibson2013/transitive_intransitive/15/Preposition_plausible,The butter melted inside the microwave.,the butter melted inside the microwave .,The butter melted inside the microwave.,,217,plausible,,transitivity,gibson2013/transitive_intransitive/15/Preposition_plausible,The butter melted inside the microwave.,none,,,,,Was the microwave melted by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/15/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,15,Transitive_implausible,gibson2013/transitive_intransitive/15/Transitive_implausible,The butter melted the microwave.,the butter melted the microwave .,The butter melted the microwave.,,218,implausible,,transitivity,gibson2013/transitive_intransitive/15/Preposition_plausible,The butter melted inside the microwave.,ins,ins,,inside,,Was the microwave melted by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/15/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,15,Transitive_plausible,gibson2013/transitive_intransitive/15/Transitive_plausible,The microwave melted the butter.,the microwave melted the butter .,The microwave melted the butter.,,219,plausible,,transitivity,gibson2013/transitive_intransitive/15/Transitive_plausible,The microwave melted the butter.,none,,,,,Was the microwave melted by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/15/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,16,Preposition_implausible,gibson2013/transitive_intransitive/16/Preposition_implausible,The humidity worsened from the eczema.,the humidity worsened from the eczema .,The humidity worsened from the eczema.,,220,implausible,,transitivity,gibson2013/transitive_intransitive/16/Transitive_plausible,The humidity worsened the eczema.,del,del,from,,3,Was the eczema worsened by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/16/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,16,Preposition_plausible,gibson2013/transitive_intransitive/16/Preposition_plausible,The eczema worsened from the humidity.,the eczema worsened from the humidity .,The eczema worsened from the humidity.,,221,plausible,,transitivity,gibson2013/transitive_intransitive/16/Preposition_plausible,The eczema worsened from the humidity.,none,,,,,Was the eczema worsened by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/16/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,16,Transitive_implausible,gibson2013/transitive_intransitive/16/Transitive_implausible,The eczema worsened the humidity.,the eczema worsened the humidity .,The eczema worsened the humidity.,,222,implausible,,transitivity,gibson2013/transitive_intransitive/16/Preposition_plausible,The eczema worsened from the humidity.,ins,ins,,from,,Was the eczema worsened by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/16/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,16,Transitive_plausible,gibson2013/transitive_intransitive/16/Transitive_plausible,The humidity worsened the eczema.,the humidity worsened the eczema .,The humidity worsened the eczema.,,223,plausible,,transitivity,gibson2013/transitive_intransitive/16/Transitive_plausible,The humidity worsened the eczema.,none,,,,,Was the eczema worsened by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/16/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,17,Preposition_implausible,gibson2013/transitive_intransitive/17/Preposition_implausible,The construction noise worsened from the man's hearing.,the construction noise worsened from the man's hearing .,The construction noise worsened from the man's hearing.,,224,implausible,,transitivity,gibson2013/transitive_intransitive/17/Transitive_plausible,The construction noise worsened the man's hearing.,del,del,from,,4,Was the construction noise worsened by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/17/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,17,Preposition_plausible,gibson2013/transitive_intransitive/17/Preposition_plausible,The man's hearing worsened from the construction noise.,the man's hearing worsened from the construction noise .,The man's hearing worsened from the construction noise.,,225,plausible,,transitivity,gibson2013/transitive_intransitive/17/Preposition_plausible,The man's hearing worsened from the construction noise.,none,,,,,Was the construction noise worsened by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/17/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,17,Transitive_implausible,gibson2013/transitive_intransitive/17/Transitive_implausible,The man's hearing worsened the construction noise.,the man's hearing worsened the construction noise .,The man's hearing worsened the construction noise.,,226,implausible,,transitivity,gibson2013/transitive_intransitive/17/Preposition_plausible,The man's hearing worsened from the construction noise.,ins,ins,,from,,Was the construction noise worsened by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/17/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,17,Transitive_plausible,gibson2013/transitive_intransitive/17/Transitive_plausible,The construction noise worsened the man's hearing.,the construction noise worsened the man's hearing .,The construction noise worsened the man's hearing.,,227,plausible,,transitivity,gibson2013/transitive_intransitive/17/Transitive_plausible,The construction noise worsened the man's hearing.,none,,,,,Was the construction noise worsened by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/17/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,18,Preposition_implausible,gibson2013/transitive_intransitive/18/Preposition_implausible,The earthquake shattered from the house.,the earthquake shattered from the house .,The earthquake shattered from the house.,,228,implausible,,transitivity,gibson2013/transitive_intransitive/18/Transitive_plausible,The earthquake shattered the house.,del,del,from,,3,Was the house shattered by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/18/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,18,Preposition_plausible,gibson2013/transitive_intransitive/18/Preposition_plausible,The house shattered from the earthquake.,the house shattered from the earthquake .,The house shattered from the earthquake.,,229,plausible,,transitivity,gibson2013/transitive_intransitive/18/Preposition_plausible,The house shattered from the earthquake.,none,,,,,Was the house shattered by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/18/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,18,Transitive_implausible,gibson2013/transitive_intransitive/18/Transitive_implausible,The house shattered the earthquake.,the house shattered the earthquake .,The house shattered the earthquake.,,230,implausible,,transitivity,gibson2013/transitive_intransitive/18/Preposition_plausible,The house shattered from the earthquake.,ins,ins,,from,,Was the house shattered by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/18/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,18,Transitive_plausible,gibson2013/transitive_intransitive/18/Transitive_plausible,The earthquake shattered the house.,the earthquake shattered the house .,The earthquake shattered the house.,,231,plausible,,transitivity,gibson2013/transitive_intransitive/18/Transitive_plausible,The earthquake shattered the house.,none,,,,,Was the house shattered by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/18/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,19,Preposition_implausible,gibson2013/transitive_intransitive/19/Preposition_implausible,The oven defrosted inside the lasagna.,the oven defrosted inside the lasagna .,The oven defrosted inside the lasagna.,,232,implausible,,transitivity,gibson2013/transitive_intransitive/19/Transitive_plausible,The oven defrosted the lasagna.,del,del,inside,,3,Was the oven defrosted by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/19/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,19,Preposition_plausible,gibson2013/transitive_intransitive/19/Preposition_plausible,The lasagna defrosted inside the oven.,the lasagna defrosted inside the oven .,The lasagna defrosted inside the oven.,,233,plausible,,transitivity,gibson2013/transitive_intransitive/19/Preposition_plausible,The lasagna defrosted inside the oven.,none,,,,,Was the oven defrosted by anything?,No,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/19/Preposition_plausible"", ""structure"": ""Preposition"", ""type"": ""Target""}"
gibson2013,transitive_intransitive,19,Transitive_implausible,gibson2013/transitive_intransitive/19/Transitive_implausible,The lasagna defrosted the oven.,the lasagna defrosted the oven .,The lasagna defrosted the oven.,,234,implausible,,transitivity,gibson2013/transitive_intransitive/19/Preposition_plausible,The lasagna defrosted inside the oven.,ins,ins,,inside,,Was the oven defrosted by anything?,Yes,"{""same_structure_plausible_uid"": ""gibson2013/transitive_intransitive/19/Transitive_plausible"", ""structure"": ""Transitive"", ""type"": ""Target""}"
